kelime,sıklık
profesörü,5
geçiniyorsun,5
olmuştur,5
özür,5
sağlıyor,5
içip,5
içeceğiz,5
üniversiteleri,5
kimseyi,5
çocuğunuz,5
okutuyorum,5
traktörün,5
traktör,5
akar,5
dolarken,5
artırmak,5
içemiyoruz,5
hastanelere,5
ekmekte,5
ailem,5
hayalleri,5
zamlarına,5
faydası,5
çıkarılmasına,5
seçimlerinden,5
durumdalar,5
aromalı,5
semte,5
neydi,5
ankaradaki,5
yapamıyor,5
tarihleri,5
tohum,5
dolmalık,5
sivri,5
gaza,5
söylerken,5
öğrencilerden,5
farklar,5
şununla,5
kalemde,5
politikaları,5
yandı,5
kalitesine,5
linki,5
düşerse,5
açıklamalarına,5
tuvalet,5
alanlara,5
başıma,5
destekle,5
yiyorsun,5
filtre,5
değişmiyor,5
anlama,5
kitapları,5
ettiğimiz,5
alsanız,5
küçükbaş,5
izmirde,5
mitinginde,5
kırık,5
getirdim,5
hayatımda,5
yapılmayan,5
müşteriye,5
mecburiyetten,5
bamya,5
balı,5
kesilecek,5
gelenler,5
çıkarmayı,5
çözümü,5
krediler,5
vermiyorum,5
patronlar,5
kuyrukları,5
alıyormuş,5
kemer,5
fırladı,5
düştükçe,5
pastırmanın,5
meclisi,5
milyarlarca,5
hepimizden,5
rakamını,5
almayacağım,5
geziyoruz,5
aktarılan,5
baksanız,5
gömlek,5
seneki,5
lirasının,5
işine,5
ürettiği,5
bırakıyor,5
arabasını,5
iftariyelik,5
hurmanın,5
meydanda,5
dolaşıyor,5
sakin,5
maaşımızdan,5
belini,5
sonrasına,5
şeyim,5
hazineden,5
sandviç,5
helal,5
tabaka,5
buluyoruz,5
kesimin,5
örtülü,5
sınırın,5
köprüleri,5
alırsa,5
paketinde,5
yurttaşın,5
kişilerin,5
yazlık,5
ödeyeceksin,5
sepetine,5
kıyafeti,5
kiralardaki,5
stopaj,5
getirmeye,5
satmak,5
makinesi,5
uygunu,5
girip,5
gss,5
evlenecek,5
sizlere,5
taslaktan,5
çalıştığımız,5
vergilerden,5
almadı,5
ürünlerindeki,5
yedi,5
havuz,5
alabiliyorum,5
now,5
biliyorsun,5
listesinde,5
kaybın,5
baka,5
tabloya,5
ezilmeye,5
kızılay,5
gücünüz,5
annem,5
yemeklik,5
ailede,5
yaşta,5
tırnak,5
banknot,5
sıradaki,5
çalışmayı,5
enaga,5
bültene,5
düştüğünü,5
yüzü,5
referans,5
milletvekillerinin,5
haftanın,5
emekliliğe,5
otobüs,5
bileti,5
modeliyle,5
yapılmayacak,5
amaç,5
sonbahar,5
dezenflasyon,5
amerikada,5
gümrük,5
suyunu,5
yönlendirilen,5
evinin,5
kazanandan,5
şirketlere,5
bando,5
çantayı,5
sınıflar,5
sayfa,5
odalara,5
program,5
ülkelere,5
mühendislik,5
destekleme,5
denetleme,4
yetkisi,4
hiçb,4
öncesinden,4
çaremiz,4
işim,4
babacan,4
yazdı,4
bütçemiz,4
çekme,4
çalışmıyor,4
görüşmeleri,4
lerin,4
diyarbakır,4
miting,4
taleplerini,4
biziz,4
açlığı,4
rutin,4
olabilmek,4
ödüyorlar,4
zedeler,4
fukaranın,4
payına,4
bölgeye,4
isyan,4
gıdada,4
sorduk,4
bakarsak,4
görmüş,4
muyuz,4
yediniz,4
orası,4
zorlanacak,4
ısınmak,4
gidince,4
geçinmekte,4
zorlanan,4
korkusu,4
met,4
buluyordu,4
kullanılıyor,4
kullanıyorsunuz,4
kullanıyorum,4
kullanıldığı,4
kömürün,4
canını,4
yakacak,4
eşitsizlik,4
toplandı,4
adaletsizliği,4
beraberinde,4
koşulları,4
öğretmene,4
kurumunda,4
kazanıyorsa,4
başlanacak,4
rakamlarının,4
omuzlarında,4
kasabın,4
anlamaz,4
imkanım,4
tekerlekli,4
kurul,4
cevabı,4
konuşmayacağız,4
sıkın,4
bakarız,4
işık,4
iktidarla,4
mübarek,4
fakirleşiyor,4
mutsuz,4
düşeceği,4
vers,4
milyonların,4
düzenlenmesi,4
edilmiş,4
müşterilerin,4
geçimini,4
tıraş,4
satıyorsunuz,4
faizsiz,4
alındığı,4
vazgeçti,4
dolan,4
kararından,4
ödemenin,4
öylesine,4
kural,4
fasulyeye,4
kepçeyle,4
standart,4
verici,4
bahsediyorum,4
fransada,4
saatler,4
önceye,4
çocuğumu,4
çocuğumun,4
kızı,4
utansın,4
deri,4
hesaplamasına,4
sendika,4
anlatacak,4
ağlıyor,4
gösterirken,4
çevrildi,4
tutması,4
hazırladı,4
zamlanması,4
hop,4
alınmasını,4
kiralarım,4
sınırlama,4
görmüyoruz,4
restorant,4
yapıyorsa,4
kiradan,4
müddetçe,4
verseler,4
edilemez,4
alacağımız,4
dedikleri,4
yönetiyor,4
inecekti,4
adaylığı,4
açıklandıktan,4
alanı,4
duyurusunda,4
kapandı,4
mahkeme,4
yargı,4
zorlu,4
kadarını,4
hatayda,4
tarihte,4
görünmüyor,4
sahiplerine,4
bölüm,4
şehircilik,4
kaybeden,4
firmalar,4
laflar,4
insanımız,4
yurdunda,4
kontrolü,4
odalar,4
ekonomideki,4
soruyoruz,4
kaçıncı,4
tedirgin,4
şubattan,4
hatırlıyorsunuz,4
öne,4
olmadığının,4
olduğundan,4
mücadelesinde,4
çalıştılar,4
çalıştıkları,4
birde,4
gelirle,4
yansıtılması,4
akşama,4
gündemimiz,4
zammına,4
yaptığınız,4
işçiyi,4
hangisi,4
değerlendirme,4
aylardır,4
kulislerde,4
etmediği,4
düşmüyor,4
çıktığını,4
tersi,4
yaşanacak,4
uygulanacak,4
günlerden,4
desek,4
baksana,4
halimize,4
civarda,4
yanı,4
kalması,4
gelmediği,4
gıdadan,4
arttırıldı,4
raporlu,4
hafize,4
bulamadık,4
ayağa,4
ödeyemediği,4
müthiş,4
ettiniz,4
açlığa,4
yoksullaştıran,4
kapı,4
bulmaya,4
olumlu,4
sektörü,4
yılbaşına,4
alışverişte,4
girdik,4
dernekleri,4
ücr,4
bitecek,4
deniliyor,4
düşününce,4
old,4
oecd,4
artışında,4
evlerde,4
olumsuz,4
çıkmaz,4
istiyorsa,4
yaramaz,4
satıyorlar,4
alınabiliyordu,4
bakırköy,4
aşı,4
doz,4
gençlerin,4
malzemesi,4
saçın,4
erkek,4
oğlumun,4
kendime,4
biletlerine,4
lardan,4
ulaştırma,4
almasına,4
yiye,4
başkanlığını,4
yapıyordu,4
çürük,4
evlerine,4
yükselmesi,4
dahaki,4
hesapları,4
geçirecek,4
uymuyor,4
milyarı,4
ind,4
arkadaşlarımla,4
siparişi,4
ilginç,4
bölümünde,4
evimin,4
tepkileri,4
borca,4
alsan,4
çıkamıyorsun,4
teklifinin,4
güçlük,4
marketlerden,4
yee,4
yorgun,4
renk,4
değerinde,4
koymak,4
seviyorum,4
çıkışı,4
kendisinden,4
politikasını,4
eleştirdi,4
görevden,4
bilirsiniz,4
yükselttik,4
hakkının,4
tükendi,4
açıklanır,4
ilaçta,4
olmamız,4
ateşi,4
rekorunu,4
tlyi,4
gıdaların,4
muş,4
geçmesin,4
bizimle,4
çıksın,4
yaşlı,4
halinden,4
tavanı,4
yapılmaz,4
alıştık,4
bütçesinin,4
yapılsa,4
cebimden,4
tllik,4
mahkemesi,4
giderilmesini,4
cebimize,4
ailelerin,4
pirzolanın,4
bakmadım,4
tadımlık,4
kestanesi,4
zararlı,4
baktınız,4
yüzük,4
hediyesi,4
mücevher,4
sever,4
müjdesi,4
hibe,4
karşılanacak,4
işlere,4
yaşayarak,4
yıllarında,4
bırakıp,4
mezun,4
yemekhane,4
elinizi,4
ekmekten,4
açıklanmasını,4
görüşme,4
ülkedeki,4
hayallerini,4
haftadır,4
bakarsanız,4
doldu,4
satıp,4
gerekçesi,4
ajansının,4
üsküdar,4
endişe,4
önündeyiz,4
farkına,4
ına,4
ekimde,4
çekim,4
restoranlarda,4
açıklamasının,4
lokantanın,4
açıklayacak,4
mıyız,4
karıştı,4
kişiyim,4
çalışmayan,4
anında,4
karnabahar,4
brokoli,4
inmiş,4
haftası,4
indirdi,4
kredide,4
kredinin,4
olmanın,4
istediklerini,4
hayatım,4
geleceğiz,4
sıkıntıların,4
desinler,4
yüze,4
muu,4
zararını,4
olmasaydı,4
eleman,4
uygulama,4
oyunları,4
şeyle,4
işimiz,4
tutarın,4
akla,4
diyeceğim,4
giriyoruz,4
buralarda,4
koyabilmek,4
girenler,4
vermeden,4
arabaları,4
müteahit,4
sesinizi,4
hakkımı,4
ikramiyeleri,4
alı,4
sayım,4
yıllardaki,4
sepetin,4
fıstığının,4
ayakkabılar,4
yakını,4
fazlaydı,4
milyarla,4
işçiden,4
ücretlerde,4
yaşı,4
moda,4
yapılsın,4
bakarım,4
muhatap,4
taşınmak,4
piyasalar,4
sözleriyle,4
kafalar,4
sıfıra,4
sinin,4
yaşama,4
şansı,4
durumuna,4
kazandıran,4
düğünü,4
koştu,4
çizdi,4
tuzlada,4
bıraktılar,4
gireceğiz,4
beğendim,4
daydı,4
indirme,4
kullanmadı,4
muamelesi,4
halbuki,4
verenler,4
çağrıda,4
kazandığımız,4
çıkışımızı,4
başlatıyoruz,4
bari,4
beklemiyor,4
kuyruklar,4
cebe,4
erimeye,4
kanaat,4
mtv,4
derler,4
meyveye,4
gündem,4
almanyadan,4
tadı,4
ihracat,4
bekliyorlardı,4
hacmine,4
seyir,4
çıkartmak,4
zorlanıyoruz,4
tüneli,4
otoyollar,4
sürücülerin,4
görmeye,4
tüikten,4
evlerinde,4
fırına,4
nihat,4
ilgilendiren,4
kaldırdılar,4
maşım,4
yükselirken,4
getirmek,4
emekl,4
yapı,4
siyasette,4
mezununun,4
lisans,4
ödedin,4
ödüyorsun,4
gecikme,4
zamlarının,4
arayan,4
lerde,4
memurdan,4
andan,4
elbise,4
bağış,4
sağlanması,4
birbirinden,4
açıklanması,4
gasp,4
alırdım,4
zammından,4
koydum,4
bekliyorduk,4
milyonla,4
projeler,4
uçaklarının,4
gemilerin,4
tankların,4
vaziyette,4
kitaplar,4
konfederasyonuna,4
çal,4
sandığı,4
yapabilirim,4
yaşını,4
olanların,4
pişman,4
kitabı,4
yapsak,4
yesek,4
düşünmeyin,4
vekillerin,4
primleri,4
sayısını,4
kısır,4
etler,4
lers,4
edildiği,4
şuraya,4
yayınlandı,4
açıklanmıştı,4
karşılayabilir,4
bitmedi,4
öğrencilerinin,4
istiklal,4
not,4
yurtta,4
illaki,4
yemekler,4
menüsü,4
öngörülen,4
kartal,4
hukuk,4
asker,4
ücretlerinde,4
şaşırıyorum,4
biriydi,4
ucuzdu,4
koysun,4
yiyemem,4
almaları,4
ekranlarda,4
ukome,4
vatandaşlık,4
yönde,4
alınmış,4
harcamalarının,4
yüzünü,4
yemekle,4
bırakılıyoruz,4
çıkarılan,4
yükün,4
karşılar,4
altta,4
kardeşiniz,4
yükselemez,4
bozdurdum,4
yaparsak,4
düşeceğini,4
inşaatlarda,4
olduğumda,4
biliyorduk,4
çıkacağız,4
tekstil,4
projeleri,4
gidemiyorum,4
evimde,4
olmamak,4
gördüğümüz,4
getiremiyoruz,4
işçilerinin,4
bırakırsanız,4
yapmayacağız,4
eskişehir,4
konuşmasında,4
hızlandı,4
kıpır,4
seçimde,4
buranın,4
savaşta,4
yaşındasınız,4
eşimden,4
canlı,4
birileri,4
büyükbaş,4
edebilir,4
geliyorsa,4
aşağıda,4
harçlık,4
istediğiniz,4
yönetimine,4
formülünü,4
yükseltilecek,4
elime,4
yiyemiyorum,4
adan,4
görmüyorlar,4
taleplerine,4
borçlanıyor,4
geldikçe,4
karşılayamıyor,4
rüya,4
raporu,4
vatandaşların,4
lokantasına,4
karnı,4
ekrem,4
imamoğlu,4
olanları,4
haşlık,4
müjdesini,4
artışlarla,4
çıkarıyoruz,4
projelere,4
ayrıldı,4
işsize,4
patronlara,4
zamandan,4
fonuna,4
projelerine,4
ihtimalle,4
işkurun,4
ideal,4
hıı,4
bebeğin,4
mamaları,4
aldığımızda,4
maaşlarından,4
aylıkla,4
yılınız,4
köylü,4
ölmüş,4
alamadılar,4
ekonomistlerin,4
beşli,4
unu,4
kalmaz,4
psikolojik,4
dönüyor,4
orman,4
çekip,4
etmiyorlar,4
yiyeceği,4
bur,4
nüfusa,4
rakamla,4
getiremiyorum,4
getirecek,4
önündeki,4
ankaranın,4
alacaktım,4
yeşillik,4
ekmeğini,4
sabaha,4
söylemiyorum,4
lazımdı,4
başlangıcı,4
borçlanması,4
mağduru,4
görüntü,4
alacaktık,4
inanıyor,4
uygundu,4
alınıyordu,4
istemiyorlar,4
tarifesi,4
hesaplandı,4
belediyesinde,4
kardeşlerimizin,4
gösteren,4
gerçekleşti,4
yoluna,4
sorunuyla,4
demir,4
üzülüyorum,4
belirleme,4
çeşmeden,4
bursadan,4
sürdürmeye,4
çocuklarımızın,4
ortaokul,4
sınıfta,4
parasıyla,4
ödeyebilmek,4
geçmedi,4
arabası,4
çilek,4
çalıyorlar,4
kurumları,4
hissettiği,4
ilgisi,4
yaşıyorsunuz,4
emekliği,4
inde,4
ikiz,4
anlatan,4
aramızda,4
kullanılabiliyor,4
vadesi,4
yükselten,4
kalacağız,4
halay,4
isveçe,4
avrupadaki,4
milliyetçi,4
koymuş,4
attığı,4
iade,4
acısı,4
amerikadan,4
görmedik,4
ilçesinde,4
imama,4
medya,4
toplumun,4
partisinin,4
demirtaşın,4
tartışıyor,4
söylemiş,4
vakit,4
gündemimizde,4
durduğu,4
konuşurken,4
tonu,4
yakmıyor,4
kapatıyor,4
alamadığı,4
imkanımız,4
çuval,4
kalksa,4
uludağ,4
kayak,4
uludağda,4
taştı,4
köyün,4
mantar,4
soğukta,4
ünlü,4
memlekette,4
inanılır,4
düz,4
alsak,4
çıkacaktı,4
yazmış,4
çıkarttılar,4
harcıyorlar,4
kendisinin,4
etmeyen,4
denildi,4
inecek,4
beyefendinin,4
belirlenmişti,4
sebzeye,4
tuzu,4
kısım,4
çıktığında,4
sözleşmesi,4
işıkın,4
bankadan,4
bilimsel,4
ararken,4
gününden,4
vererek,4
düşünürsek,4
kısmında,4
hatırlıyor,4
olac,4
arkadaşımız,4
konuşalım,4
üretiminde,4
kalırken,4
belirli,4
traktörü,4
tarlaya,4
gitmeye,4
satarken,4
paramızın,4
türke,4
ydı,4
bitirmek,4
layık,4
sınavına,4
şartlarına,4
sınavı,4
ter,4
karşılaştı,4
gidiyordum,4
öde,4
ittifakının,4
hükümeti,4
altınokun,4
desteğe,4
kahvesi,4
sütlü,4
gelebilir,4
düşünmek,4
düzgün,4
istediler,4
başkanımız,4
televizyon,4
binden,4
doldurmak,4
geçirmeye,4
kayda,4
başkent,4
yetti,4
çevirdi,4
ödendi,4
alınırken,4
bulunuyoruz,4
destekte,4
hayvancılık,4
akçayın,4
dönemin,4
banyo,4
dolaşıyoruz,4
fitre,4
yangın,4
mıdır,4
örgütü,4
bağlanma,4
kartla,4
set,4
uyguna,4
oluyorlar,4
mıydı,4
ajansına,4
yenisini,4
geleneksel,4
nohut,4
halkımız,4
yiyelim,4
kandır,4
antalyada,4
doluyordu,4
aracının,4
arkası,4
buradayım,4
adamlar,4
gideyim,4
gördüğüm,4
bozuk,4
patatesin,4
alışverişten,4
mandalina,4
tezgahları,4
sözleşmeyle,4
bayrama,4
zamlarında,4
rekabet,4
yönlü,4
döneri,4
başlayıp,4
güzeldi,4
dediğim,4
verilmeli,4
borcumuz,4
kesici,4
tdi,4
koyduğunuz,4
alınmıyor,4
isviçre,4
harcamalarına,4
görevlileri,4
geçeceğiz,4
kesmiş,4
kuyruğun,4
çalışmış,4
pidesi,4
düşecektir,4
yokmuş,4
harcamış,4
ekleyelim,4
eklemek,4
çivi,4
çakmas,4
aktarsan,4
vermesek,4
insanlık,4
hesapladık,4
kampanya,4
görünce,4
hayvanları,4
satır,4
verdiğin,4
aksini,4
vatandaşlara,4
hedefler,4
tencere,4
vitamini,4
liraysa,4
açılacak,4
zenginlerin,4
büyümüş,4
sezonu,4
mağazalara,4
maaşlarındaki,4
malın,4
arttığını,4
bitirdiler,4
mayıstan,4
maliyetlerini,4
saydı,4
yapmasınlar,4
kaydı,4
borçlar,4
ödemeyen,4
hazırlıkları,4
köprüsünden,4
seyirciler,4
alabildim,4
abla,4
pidenin,4
çatır,4
hayvanlarını,4
büküyor,4
yiyeceğim,4
sütünü,4
yiyemeyen,4
gündemine,4
çıraklık,4
hesaplamaya,4
önerilen,4
içerisine,4
suyla,4
saati,4
sulu,4
yiyebilsin,4
gabarda,4
adını,4
koyduğu,4
bayramı,4
geçindiriyor,4
bakıldığında,4
harcanmış,4
adana,4
tarihini,4
istanbullunun,4
diskin,4
türkiyeyi,4
elin,4
mazotun,4
kalkmasıyla,4
değiyor,4
ailecek,4
içerisindeki,4
alanları,4
belediyelerin,4
ismi,4
yüklü,4
satılık,4
altındaydı,4
akın,4
çalışıyorsun,4
maliyetim,4
isterken,4
kirasının,4
söyleyebiliriz,4
karşılamak,4
alkol,4
uyguluyor,4
hazırlanıyor,4
sahibine,4
giyiyorsun,4
düşürmek,4
tartışmalı,4
bağlayan,4
yapmıyorsunuz,4
ata,4
bürokratlar,4
birimiz,4
koymuşlar,4
hastaneleri,4
yağının,4
kurumuna,4
havuza,4
durumdan,4
emekçi,4
motorü,4
oradaki,4
marketlere,4
cilt,4
indirimde,4
insaf,4
zincirin,4
yediği,4
tantuninin,4
gerçekleşiyor,4
çiğköfte,4
söke,4
edemiyoruz,4
orhan,4
internetten,4
çıkmakta,4
turistlerin,4
hizmeti,4
tutun,4
alanda,4
etkiler,4
meyveleri,4
hepsinden,4
kurnazlığı,4
dolaptan,4
yapılmaması,4
çocuğuna,4
emekçiler,4
vazgeçtik,4
bizlerin,4
müteahhitlerin,4
hasılat,4
emeğinin,4
yapılsaydı,4
sınırıyla,4
eşinden,4
işlerde,4
elini,4
kaldırıldı,4
zamanında,4
yemiyorum,4
harcayan,4
alaca,4
gülbin,4
geçiyorlar,4
tükle,4
giderlerini,4
parttime,4
askari,4
altınlar,4
yapmadılar,4
üzüm,4
muyum,4
itibarı,4
bomboş,4
tüikte,4
ikincisi,4
arz,4
semtine,4
önemi,4
ettikleri,4
çıkmıyor,4
sabitlenmesini,4
maliyetlerinin,4
acilen,4
yemekhanesinde,4
salatalığın,4
masallar,4
halden,4
düğünlerde,4
takıyor,4
zararda,4
mevduata,4
muydunuz,4
saatleri,4
baksınlar,4
göç,4
ajansı,4
kanat,4
yoga,4
değişikliğe,4
küfe,4
harekete,4
vesaitle,4
değiştirelim,4
ekti,4
hodri,4
meydan,4
üreticiyi,4
şimdiye,4
uygulandı,4
tabloda,4
başlı,4
açıyor,4
tutulması,4
kaybına,4
eze,4
yaşamanın,4
yazdığı,4
domatesler,4
fabrikalar,4
özen,4
kooperatifi,4
tıklım,4
şansımız,4
sokaklarda,4
öğretmeni,4
katkısı,4
derdindeki,4
tlden,4
refahı,4
boğazını,4
servisçiler,4
battık,4
zenginleşmiş,4
sarayları,4
yoksulluğu,4
senaryoda,4
rekortmeni,4
salçası,4
gerekirse,4
kreşe,4
işiniz,4
arabalar,4
garsonluk,4
borçlara,4
tezini,4
isterim,4
konya,4
yurtlara,4
frappe,4
karayolları,4
istesem,4
geçilmeye,4
köprüsünde,4
ekşi,4
görüşmesine,4
kazak,4
kelle,4
işverenlerin,4
yokuz,4
bulabilir,3
gerektiğine,3
çekerek,3
müdürlüğü,3
gitmez,3
gere,3
kafasına,3
artıran,3
verilmesine,3
imkanlarını,3
kerelik,3
açın,3
yararlanamayan,3
muhalefetten,3
düzenlemede,3
almayan,3
karşıyayız,3
emekçiye,3
yaşanabilir,3
gelirler,3
yansımadı,3
tutulan,3
zedelere,3
uğrayan,3
ödeyecekler,3
depremzedelerin,3
tutulduğu,3
kesti,3
depremzedeler,3
götürdü,3
balıkesir,3
acımasız,3
bitimine,3
kasıma,3
çağrı,3
yaşadıklarını,3
terlikle,3
çektiği,3
görevli,3
şirketlerinin,3
erteliyor,3
borçlarını,3
gezmeye,3
yaşamın,3
birisinin,3
katlanarak,3
bire,3
borçlarla,3
niyetli,3
öngörü,3
tüpten,3
beklemiyorum,3
kullanırsanız,3
etmeden,3
kapatıyoruz,3
havaların,3
soğumasıyla,3
mutfakta,3
tüpü,3
toptan,3
nadir,3
vekiller,3
maddesi,3
çalışanlardan,3
çıkabilir,3
eklenirse,3
maddeyi,3
teklifine,3
kamudaki,3
dengeyi,3
yaratır,3
cezalara,3
düşünülüyor,3
soralım,3
aylı,3
verdiğiniz,3
baston,3
zihinsel,3
unuttu,3
sandalyelerin,3
artmıştır,3
ölçüde,3
getirilmesi,3
personeline,3
gidilecek,3
seçimlerde,3
pazarlığında,3
kezdir,3
aşlık,3
açıkladıkları,3
olmamış,3
raporlarında,3
seyredeceği,3
vatandaşımızı,3
cami,3
gösterip,3
ortamında,3
dör,3
diyecekler,3
konuyla,3
tespiti,3
sözleşmelerinde,3
aylıklarında,3
kapatarak,3
yapamayacak,3
kartının,3
olmayanlar,3
insanlarda,3
bakmıyoruz,3
yarısının,3
kolaylık,3
sağlasın,3
başlamıştı,3
vazgeçtiği,3
adımdan,3
attılar,3
depremzede,3
mantığı,3
kararla,3
bilgi,3
restoranlar,3
memurluğu,3
alanların,3
kayıpları,3
yaramıyor,3
memursen,3
örneği,3
bilin,3
düşünsün,3
anlatmak,3
olsanız,3
başlatılacağı,3
yalanladı,3
yaşayanlar,3
eğitimde,3
bulundurularak,3
etindeki,3
düşünebiliyor,3
ederler,3
çarçur,3
çifte,3
tefe,3
kartlarını,3
post,3
cihazı,3
komisyona,3
anlatırken,3
kartlarının,3
meseleyi,3
görüşmek,3
vermeleri,3
kalacağı,3
gerçeğini,3
çekimi,3
şudur,3
sahibini,3
tebrik,3
halkının,3
darbe,3
arıyorlar,3
kapanmış,3
akıllarınca,3
seçimlere,3
eleştirmişti,3
vermediği,3
sözlerinin,3
adımı,3
yargıyı,3
yoluyla,3
akşenerin,3
sözlerine,3
metro,3
metrobüs,3
garantisi,3
fayda,3
mesajlar,3
peşindeyiz,3
hasarlı,3
yanındaki,3
hasar,3
konutun,3
ihtiyacın,3
varını,3
koşullarda,3
kadarı,3
baştan,3
anlat,3
korku,3
yükselttiler,3
yozgat,3
müdürü,3
parlak,3
asın,3
kuruluş,3
müdür,3
yurtlarındaki,3
kapasite,3
kişilikti,3
baza,3
sisteminde,3
sorunlar,3
öğrenciyim,3
kontrol,3
dediğinde,3
geçmişteki,3
konuş,3
cümleler,3
kurduğunda,3
çıkı,3
marttan,3
fiyatlandırma,3
rasyonel,3
cephesinde,3
masasına,3
önem,3
kapanıyor,3
kiradayım,3
diplomalarını,3
geçinememek,3
getiremiyor,3
çekiyorlar,3
biyoloji,3
geçiren,3
çoğunun,3
sabahtan,3
kurumda,3
devleti,3
devletim,3
meral,3
ziyaretinde,3
ilgilenmiyor,3
standartların,3
uçurumu,3
emeklilerinde,3
kamera,3
işle,3
anlamında,3
avm,3
görüntüde,3
girer,3
tanesinin,3
kiralanan,3
adımlar,3
sitesine,3
veriliyordu,3
ilanı,3
düşmek,3
zamlanmış,3
oynaklığı,3
durdu,3
yenik,3
binen,3
hesaplanması,3
öncelikli,3
yapabilmek,3
kesinleşti,3
sigortasında,3
ulaşmış,3
arttırmak,3
yedek,3
toplamaya,3
kaynaklanıyor,3
verilmeyen,3
ortalaması,3
kanunla,3
faydalanacak,3
katsayısı,3
derya,3
ulaşamıyoruz,3
fatma,3
pazarı,3
farksa,3
getirilmişti,3
kiracılara,3
çelişki,3
hedefimiz,3
duran,3
artacağı,3
hoca,3
söylemiyor,3
muhalefeti,3
partileri,3
sağlayacak,3
sayenizde,3
toplantıya,3
alanlardan,3
konuşturdu,3
başkanları,3
çeyrekte,3
açıklıyorlar,3
adaletsiz,3
politikalarını,3
milyonları,3
dolaşıp,3
teklifini,3
yerleri,3
almıştı,3
söylediler,3
alabilirsek,3
indirimlerle,3
günlerinin,3
desin,3
avize,3
eskileri,3
oldunuz,3
depozito,3
amerika,3
sıralamasında,3
aki,3
kiracıların,3
kiracıları,3
hamallık,3
ödenir,3
abiden,3
yığın,3
yiyebiliyorsunuz,3
duracak,3
aşısı,3
rahim,3
ağzı,3
kanseri,3
eczanelerde,3
bulunması,3
mücadelesine,3
görülen,3
kesen,3
modelini,3
grubunda,3
arkadaşımızın,3
kaymak,3
sofrasında,3
götürmek,3
bulurum,3
alabiliyorsun,3
harcıyorsun,3
dua,3
tepeden,3
söylediğim,3
içmesi,3
yılbaşını,3
hindi,3
gecesi,3
restoranlardan,3
menüleri,3
atatürk,3
olmazdı,3
yabani,3
havasına,3
suyuna,3
kuş,3
ikramiyelerin,3
yatırılması,3
alırız,3
yılan,3
hikayesine,3
verilmedi,3
geçmesi,3
çiftçiyim,3
cebime,3
talimat,3
besin,3
artırmaya,3
kolisinin,3
kolinin,3
koliyle,3
kısıyor,3
yöneldi,3
misin,3
muhteşem,3
küçüldü,3
grubuna,3
kürsüde,3
şimşeki,3
ileriye,3
politikalar,3
olursunuz,3
kahraman,3
aydaki,3
zamlarıyla,3
gücündeki,3
babanın,3
artırdık,3
kuruma,3
azalttık,3
depolar,3
eczanelere,3
başlar,3
tutmadı,3
sıradayız,3
hızda,3
oranlarıyla,3
edebiliyor,3
insanlardan,3
yükseltmiş,3
ezdirmeme,3
fetih,3
gürer,3
bakınız,3
sordum,3
etmesin,3
memurum,3
maaşıma,3
doğrultusunda,3
sürdüreceğiz,3
elimiz,3
geçinin,3
eleştiriler,3
alamayız,3
arabaya,3
çalışılan,3
aralıksız,3
yatırıyor,3
bay,3
olalı,3
artırılan,3
tuz,3
maydanoz,3
hanımla,3
taşınıyor,3
stres,3
payıyla,3
geçmediğimiz,3
faturaların,3
elektriğin,3
eşitlik,3
daki,3
derinleşti,3
dili,3
gidiyorlar,3
tavuğu,3
lezzeti,3
kestaneyi,3
üretiliyor,3
toplanıyor,3
grı,3
avuç,3
sayalım,3
eminönünde,3
yaklaşamıyor,3
pişirmek,3
yarımşar,3
olaraktan,3
sağlığı,3
piyasadan,3
bileklik,3
kolye,3
küpe,3
severim,3
tlik,3
misafirlerimiz,3
alm,3
değerleri,3
bulabilmek,3
verilmişti,3
geçeceği,3
şartlarla,3
hedefliyoruz,3
yurtları,3
raporunu,3
bırakmayı,3
birleş,3
çekin,3
akbaşoğlu,3
yapılmasın,3
tutum,3
haftadan,3
toplantılar,3
emekçinin,3
aidat,3
aidatlara,3
eşyalar,3
tabiri,3
caizse,3
çürümeye,3
bugünlerde,3
beşiktaşta,3
arttırdı,3
megakentte,3
ödeyebilir,3
ödeyemem,3
ilçelerde,3
maliyetlere,3
kasaya,3
tüy,3
tekrardan,3
gelişmiş,3
anlatıyoruz,3
hesaplar,3
yetmeyince,3
gelmez,3
kaldırılması,3
ihtimali,3
hav,3
toplantısında,3
ettiğim,3
adres,3
yapılmadan,3
partide,3
geçip,3
menüye,3
yiyesi,3
karşısındaki,3
görürse,3
binecek,3
olacaksınız,3
harcadım,3
kıvırcık,3
yaşa,3
hesabın,3
sebzeler,3
pırasa,3
berbat,3
geçeceğim,3
sormuş,3
razıyız,3
yararlanmak,3
haftasını,3
satıcı,3
eritiyor,3
bırakacak,3
saçlara,3
kuaförden,3
harcadınız,3
haberin,3
şahane,3
perşembe,3
tarafımız,3
birliğine,3
kandırmaca,3
onlarla,3
varım,3
kurallar,3
yapacağımızı,3
ülkemizin,3
bakımından,3
söyleyip,3
söyleyeceğim,3
harcayacağız,3
edeceğini,3
azaltmak,3
hepsine,3
şirkete,3
indirildi,3
kolaylığı,3
çıkmasını,3
kimden,3
nazar,3
boncuğu,3
kıymayla,3
görsünler,3
zulümdür,3
yağlı,3
başbakan,3
duymuyor,3
ölüyor,3
rica,3
verg,3
sepetleri,3
